"","school_code","school_name","cluster","count","cluster_str","school.year","schoolname","school_type","charter.status","school_address","prek.3","prek.4","preschool","kindergarten","grade.1","grade.2","grade.3","grade.4","grade.5","grade.6","grade.7","grade.8","grade.9","grade.10","grade.11","grade.12","lon","lat"
"49",203,"Amidon Bowen  ES",36,-1,"Cluster 36",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"50",203,"Amidon Bowen  ES",37,-1,"Cluster 37",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"51",203,"Amidon Bowen  ES",38,-1,"Cluster 38",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"52",203,"Amidon Bowen  ES",39,-1,"Cluster 39",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"53",203,"Amidon Bowen  ES",7,-1,"Cluster 7",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"54",203,"Amidon Bowen  ES",8,-1,"Cluster 8",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"55",203,"Amidon Bowen  ES",9,243,"Cluster 9",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"56",203,"Amidon Bowen  ES",NA,-1,"UNENCODABLE",NA,"Amidon Bowen  ES","Regular school",FALSE,"401 Eye St  SW",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-77.017649,38.8794152
"57",450,"Anacostia HS",11,-1,"Cluster 11",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"58",450,"Anacostia HS",18,-1,"Cluster 18",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"59",450,"Anacostia HS",2,-1,"Cluster 2",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"60",450,"Anacostia HS",20,-1,"Cluster 20",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"61",450,"Anacostia HS",21,-1,"Cluster 21",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"62",450,"Anacostia HS",22,-1,"Cluster 22",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"63",450,"Anacostia HS",23,-1,"Cluster 23",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"64",450,"Anacostia HS",24,-1,"Cluster 24",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"65",450,"Anacostia HS",25,-1,"Cluster 25",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"66",450,"Anacostia HS",26,14,"Cluster 26",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"67",450,"Anacostia HS",27,-1,"Cluster 27",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"68",450,"Anacostia HS",28,83,"Cluster 28",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"69",450,"Anacostia HS",29,-1,"Cluster 29",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
"70",450,"Anacostia HS",3,-1,"Cluster 3",NA,"Anacostia SHS","Regular school",FALSE,"1601 16th St  SE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-76.9822457,38.8710648
